%
% ARFF data file, generated by KNIME
%
% Date: Mon May 09 22:37:07 CEST 2011
% User: salco
%

@RELATION DataTable
@ATTRIBUTE id	INTEGER
@ATTRIBUTE pub	{1,0}
@ATTRIBUTE mod	{0,1}
@ATTRIBUTE year	{1}
@ATTRIBUTE month	{1}
@ATTRIBUTE day	{1}
@ATTRIBUTE hour	{0,1}
@ATTRIBUTE minute	{0,1}
@ATTRIBUTE second	{0,1}
@ATTRIBUTE relDocPos	REAL
@ATTRIBUTE ordDocPos	REAL
@ATTRIBUTE ordAgePos	REAL
@ATTRIBUTE keyClass	{0,2,3,1}
@ATTRIBUTE keyLoc	{0,2,1}
@ATTRIBUTE keyDiff	REAL
@ATTRIBUTE simpleTag	{0,1}
@ATTRIBUTE hTag	{0,1}
@ATTRIBUTE tagName	{SPAN,STRONG,P,EM,LI,H5,FONT,DIV,H2,A,B,I,CENTER,OPTION,SMALL,TD,TITLE,H3,ADDRESS,BODY,ABBR,NOBR,EDITDATE,CITE,H6,PRE,H4,CODE,H1,DD,BLOCKQUOTE,DT,TIME,HTML:ABBR,PAUSING,DL,U}
@ATTRIBUTE hasStructureDate	{0,1}
@ATTRIBUTE inMetaDates	{0,1}
@ATTRIBUTE inUrl	{0,1}
@ATTRIBUTE relCntSame	REAL
@ATTRIBUTE relSize	REAL
@ATTRIBUTE distPosBefore	INTEGER
@ATTRIBUTE distPosAfter	INTEGER
@ATTRIBUTE distAgeBefore	INTEGER
@ATTRIBUTE distAgeAfter	INTEGER
@ATTRIBUTE format	{'MMMM DD, YYYY','MMMM DD, YYYY YYYY HH:MM:SS +UTC',MM/DD/YYYY,'DD. MMMM YYYY',DD.MM.YYYY,YYYY-MM-DD,YYYY_MM_DD,YYYYMMDD,'MM/DD/YYYY HH:MM:SS +UTC','DD. MMMM YYYY HH:MM:SS +UTC','DD.MM.YYYY HH:MM:SS +UTC',MMMM-DD-YYYY,YYYY-MM-DDTHH:MM:SS+HH:MM,YYYY-DDD,'WD, DD MMM YYYY HH:MM:SS +UTC',YYYY-MMM-D,'WD MMM DD_1 HH:MM:SS YYYY',YYYYDDD}
@ATTRIBUTE keyword	{null,updated,date,created,posted,published,release,update,added,released,'last modified',create,publish,pubdate,pdate,revised,date-header,revise,datetime,geschrieben}
@ATTRIBUTE excatness	{3,5,6,4}
@ATTRIBUTE keyLoc201	{0,1}
@ATTRIBUTE keyLoc202	{0,1}
@ATTRIBUTE isKeyClass1	{0,1}
@ATTRIBUTE isKeyClass2	{0,1}
@ATTRIBUTE isKeyClass3	{0,1}

@DATA
26725,0,0,1,1,1,0,0,0,0.341,0.284,0.288,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1133,2591,432,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26726,0,0,1,1,1,0,0,0,0.347,0.289,0.292,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2591,1916,264,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26727,0,0,1,1,1,0,0,0,0.352,0.294,0.297,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1916,2079,335,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26728,0,0,1,1,1,0,0,0,0.357,0.298,0.301,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2079,2720,648,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26729,0,0,1,1,1,0,0,0,0.363,0.303,0.306,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2720,1667,504,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26730,0,0,1,1,1,0,0,0,0.367,0.307,0.32,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1667,2087,720,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26731,0,0,1,1,1,0,0,0,0.372,0.312,0.315,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2087,2071,72,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26732,0,0,1,1,1,0,0,0,0.377,0.317,0.324,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2071,1601,600,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26733,0,0,1,1,1,0,0,0,0.381,0.321,0.329,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1601,3377,1033,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26734,0,0,1,1,1,0,0,0,0.389,0.326,0.333,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3377,2913,624,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26735,0,0,1,1,1,0,0,0,0.396,0.33,0.338,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2913,1852,696,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26736,0,0,1,1,1,0,0,0,0.401,0.335,0.347,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1852,54,192,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26737,0,0,1,1,1,0,0,0,0.401,0.339,0.342,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,54,3050,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26738,0,0,1,1,1,0,0,0,0.408,0.344,0.352,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3050,8163,192,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26739,0,0,1,1,1,0,0,0,0.428,0.349,0.356,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,8163,1649,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26740,0,0,1,1,1,0,0,0,0.432,0.353,0.361,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1649,2763,864,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26741,0,0,1,1,1,0,0,0,0.439,0.358,0.365,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2763,2199,432,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26742,0,0,1,1,1,0,0,0,0.444,0.362,0.37,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2199,2316,144,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26743,0,0,1,1,1,0,0,0,0.45,0.367,0.379,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2316,99,624,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26744,0,0,1,1,1,0,0,0,0.45,0.372,0.374,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,99,3993,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26745,0,0,1,1,1,0,0,0,0.46,0.376,0.384,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3993,3065,240,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26746,0,0,1,1,1,0,0,0,0.467,0.381,0.388,1,2,0.667,0,0,P,0,0,0,0.0050,0.0050,3065,863,168,-1,'MMMM DD, YYYY',released,3,0,1,1,0,0
26747,0,0,1,1,1,0,0,0,0.469,0.385,0.397,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,863,1540,551,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26748,0,0,1,1,1,0,0,0,0.473,0.39,0.393,1,2,0.933,0,0,P,0,0,0,0.0050,0.0050,1540,1384,72,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
26749,0,0,1,1,1,0,0,0,0.476,0.394,0.402,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1384,2471,264,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26750,0,0,1,1,1,0,0,0,0.482,0.399,0.406,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2471,3560,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26751,0,0,1,1,1,0,0,0,0.491,0.404,0.411,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3560,1076,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26752,0,0,1,1,1,0,0,0,0.493,0.408,0.416,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1076,1518,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26753,0,0,1,1,1,0,0,0,0.497,0.413,0.429,1,2,0.967,0,0,A,0,0,0,0.0050,0.0050,1518,785,360,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
26754,0,0,1,1,1,0,0,0,0.499,0.417,0.425,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,785,2377,72,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26755,0,0,1,1,1,0,0,0,0.505,0.422,0.42,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2377,3634,96,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26756,0,0,1,1,1,0,0,0,0.513,0.427,0.434,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,3634,44,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26757,0,0,1,1,1,0,0,0,0.514,0.431,0.438,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,44,1790,312,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26758,0,0,1,1,1,0,0,0,0.518,0.436,0.443,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1790,3064,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26759,0,0,1,1,1,0,0,0,0.525,0.44,0.447,0,0,0.0,0,0,A,0,0,0,0.0090,0.0050,3064,114,0,-1,MM/DD/YYYY,null,3,0,0,0,0,0
26760,0,0,1,1,1,0,0,0,0.526,0.445,0.452,1,2,0.333,0,0,DIV,0,0,0,0.0090,0.0050,114,1117,168,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
26761,0,0,1,1,1,0,0,0,0.528,0.45,0.461,0,0,0.0,0,0,DIV,0,0,0,0.0050,0.0050,1117,4210,168,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26762,0,0,1,1,1,0,0,0,0.538,0.454,0.457,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,4210,3723,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26763,0,0,1,1,1,0,0,0,0.547,0.459,0.466,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3723,2334,288,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26764,0,0,1,1,1,0,0,0,0.553,0.463,0.47,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2334,1760,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26765,0,0,1,1,1,0,0,0,0.557,0.468,0.475,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1760,1649,168,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26766,0,0,1,1,1,0,0,0,0.561,0.472,0.479,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1649,1948,432,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26767,0,0,1,1,1,0,0,0,0.566,0.477,0.484,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1948,2959,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26768,0,0,1,1,1,0,0,0,0.573,0.482,0.493,0,0,0.0,0,0,P,0,0,0,0.023,0.0050,2959,2136,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26769,0,0,1,1,1,0,0,0,0.578,0.486,0.498,2,2,0.0,0,0,A,0,0,0,0.023,0.0050,2136,39,0,-1,'MMMM DD, YYYY',update,3,0,1,0,1,0
26770,0,0,1,1,1,0,0,0,0.578,0.491,0.502,2,2,0.9,0,0,P,0,0,0,0.023,0.0050,39,183,0,-1,MM/DD/YYYY,update,3,0,1,0,1,0
26771,0,0,1,1,1,0,0,0,0.579,0.495,0.507,0,0,0.0,0,0,P,0,0,0,0.023,0.0050,183,380,72,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26772,0,0,1,1,1,0,0,0,0.58,0.5,0.511,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,380,725,264,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26773,0,0,1,1,1,0,0,0,0.582,0.505,0.516,1,2,0.933,0,0,P,0,0,0,0.0050,0.0050,725,2759,192,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
26774,0,0,1,1,1,0,0,0,0.588,0.509,0.525,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2759,580,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26775,0,0,1,1,1,0,0,0,0.59,0.514,0.521,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,580,1005,505,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26776,0,0,1,1,1,0,0,0,0.592,0.518,0.53,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1005,2703,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26777,0,0,1,1,1,0,0,0,0.599,0.523,0.534,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2703,1230,120,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26778,0,0,1,1,1,0,0,0,0.602,0.528,0.968,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1230,287,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26779,0,0,1,1,1,0,0,0,0.602,0.532,0.918,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,287,1816,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26780,0,0,1,1,1,0,0,0,0.607,0.537,0.539,1,2,0.967,0,0,P,0,0,0,0.0050,0.0050,1816,2593,216,-1,'MMMM DD, YYYY',release,3,0,1,1,0,0
26781,0,0,1,1,1,0,0,0,0.613,0.541,0.543,2,2,0.933,0,0,P,0,0,0,0.0050,0.0050,2593,3921,960,-1,'MMMM DD, YYYY',revise,3,0,1,0,1,0
26782,0,0,1,1,1,0,0,0,0.622,0.546,0.548,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,3921,1723,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26783,0,0,1,1,1,0,0,0,0.627,0.55,0.557,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1723,1289,96,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26784,0,0,1,1,1,0,0,0,0.63,0.555,0.553,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1289,3776,168,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26785,0,0,1,1,1,0,0,0,0.639,0.56,0.562,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3776,1946,216,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26786,0,0,1,1,1,0,0,0,0.644,0.564,0.584,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1946,1138,72,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26787,0,0,1,1,1,0,0,0,0.646,0.569,0.566,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1138,2624,168,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26788,0,0,1,1,1,0,0,0,0.653,0.573,0.311,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2624,78,528,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26789,0,0,1,1,1,0,0,0,0.653,0.578,0.224,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,78,1546,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26790,0,0,1,1,1,0,0,0,0.657,0.583,0.571,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1546,1848,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26791,0,0,1,1,1,0,0,0,0.661,0.587,0.228,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1848,1487,192,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26792,0,0,1,1,1,0,0,0,0.665,0.592,0.58,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1487,46,96,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26793,0,0,1,1,1,0,0,0,0.665,0.596,0.575,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,46,3324,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26794,0,0,1,1,1,0,0,0,0.673,0.601,0.589,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,3324,37,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26795,0,0,1,1,1,0,0,0,0.673,0.606,0.594,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,37,2414,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26796,0,0,1,1,1,0,0,0,0.679,0.61,0.603,0,0,0.0,0,0,A,0,0,0,0.0090,0.0050,2414,530,192,-1,MM/DD/YYYY,null,3,0,0,0,0,0
26797,0,0,1,1,1,0,0,0,0.68,0.615,0.607,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,530,2195,672,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26798,0,0,1,1,1,0,0,0,0.685,0.619,0.612,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2195,1583,480,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26799,0,0,1,1,1,0,0,0,0.689,0.624,0.616,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1583,1217,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26800,0,0,1,1,1,0,0,0,0.692,0.628,0.621,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1217,2100,312,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26801,0,0,1,1,1,0,0,0,0.697,0.633,0.626,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,2100,1251,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26802,0,0,1,1,1,0,0,0,0.7,0.638,0.63,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,1251,1781,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26803,0,0,1,1,1,0,0,0,0.705,0.642,0.644,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1781,1433,216,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26804,0,0,1,1,1,0,0,0,0.708,0.647,0.635,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,1433,1562,120,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26805,0,0,1,1,1,0,0,0,0.712,0.651,0.639,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1562,2199,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26806,0,0,1,1,1,0,0,0,0.717,0.656,0.84,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,2199,3019,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26807,0,0,1,1,1,0,0,0,0.724,0.661,0.648,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3019,3044,432,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26808,0,0,1,1,1,0,0,0,0.732,0.665,0.653,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3044,2781,383,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26809,0,0,1,1,1,0,0,0,0.738,0.67,0.662,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2781,232,192,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26810,0,0,1,1,1,0,0,0,0.739,0.674,0.658,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,232,3223,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26811,0,0,1,1,1,0,0,0,0.747,0.679,0.667,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,3223,1664,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26812,0,0,1,1,1,0,0,0,0.751,0.683,0.671,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1664,1716,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26813,0,0,1,1,1,0,0,0,0.755,0.688,0.676,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1716,2025,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26814,0,0,1,1,1,0,0,0,0.76,0.693,0.685,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2025,2410,120,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26815,0,0,1,1,1,0,0,0,0.766,0.697,0.68,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2410,2106,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26816,0,0,1,1,1,0,0,0,0.771,0.702,0.689,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2106,1871,1080,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26817,0,0,1,1,1,0,0,0,0.775,0.706,0.694,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1871,2286,384,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26818,0,0,1,1,1,0,0,0,0.781,0.711,0.699,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2286,63,144,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26819,0,0,1,1,1,0,0,0,0.781,0.716,0.703,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,63,3711,504,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26820,0,0,1,1,1,0,0,0,0.79,0.72,0.731,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3711,1201,120,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26821,0,0,1,1,1,0,0,0,0.793,0.725,0.708,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1201,194,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26822,0,0,1,1,1,0,0,0,0.793,0.729,0.726,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,194,1558,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26823,0,0,1,1,1,0,0,0,0.797,0.734,0.717,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1558,630,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26824,0,0,1,1,1,0,0,0,0.799,0.739,0.721,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,630,2155,192,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26825,0,0,1,1,1,0,0,0,0.804,0.743,0.712,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2155,769,264,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26826,0,0,1,1,1,0,0,0,0.806,0.748,0.735,0,0,0.0,0,0,A,0,0,0,0.014,0.0050,769,88,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26827,0,0,1,1,1,0,0,0,0.806,0.752,0.74,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,88,558,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26828,0,0,1,1,1,0,0,0,0.807,0.757,0.744,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,558,2741,361,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26829,0,0,1,1,1,0,0,0,0.814,0.761,0.749,0,0,0.0,0,0,A,0,0,0,0.0090,0.0050,2741,131,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26830,0,0,1,1,1,0,0,0,0.814,0.766,0.753,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,131,413,336,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26831,0,0,1,1,1,0,0,0,0.815,0.771,0.758,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,413,990,720,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26832,0,0,1,1,1,0,0,0,0.818,0.775,0.909,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,990,1520,48,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26833,0,0,1,1,1,0,0,0,0.821,0.78,0.763,1,2,0.767,0,0,P,0,0,0,0.0050,0.0050,1520,1460,96,-1,'MMMM DD, YYYY',released,3,0,1,1,0,0
26834,0,0,1,1,1,0,0,0,0.825,0.784,0.767,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1460,1138,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26835,0,0,1,1,1,0,0,0,0.828,0.789,0.772,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1138,846,480,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26836,0,0,1,1,1,0,0,0,0.83,0.794,0.776,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,846,1888,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26837,0,0,1,1,1,0,0,0,0.834,0.798,0.781,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1888,3098,240,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26838,0,0,1,1,1,0,0,0,0.842,0.803,0.785,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3098,1792,144,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26839,0,0,1,1,1,0,0,0,0.846,0.807,0.79,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1792,2449,264,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26840,0,0,1,1,1,0,0,0,0.852,0.812,0.795,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2449,1941,312,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26841,0,0,1,1,1,0,0,0,0.857,0.817,0.804,0,0,0.0,0,0,A,0,0,0,0.014,0.0050,1941,241,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26842,0,0,1,1,1,0,0,0,0.857,0.821,0.808,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,241,74,336,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26843,0,0,1,1,1,0,0,0,0.857,0.826,0.817,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,74,3161,840,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26844,0,0,1,1,1,0,0,0,0.865,0.83,0.813,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3161,2580,216,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26845,0,0,1,1,1,0,0,0,0.871,0.835,0.826,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2580,2300,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26846,0,0,1,1,1,0,0,0,0.877,0.839,0.822,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2300,1391,144,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26847,0,0,1,1,1,0,0,0,0.88,0.844,0.831,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1391,2036,192,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26848,0,0,1,1,1,0,0,0,0.885,0.849,0.845,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,2036,1325,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26849,0,0,1,1,1,0,0,0,0.888,0.853,0.836,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1325,2415,24,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26850,0,0,1,1,1,0,0,0,0.894,0.858,0.849,0,0,0.0,0,0,P,0,0,0,0.014,0.0050,2415,2172,671,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26851,0,0,1,1,1,0,0,0,0.899,0.862,0.854,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2172,520,0,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26852,0,0,1,1,1,0,0,0,0.901,0.867,0.858,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,520,2296,624,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
26853,0,0,1,1,1,0,0,0,0.906,0.872,0.863,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2296,763,288,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
