@RELATION DataTable
@ATTRIBUTE pub	{0,1}
@ATTRIBUTE hour	{0,1}
@ATTRIBUTE minute	{0,1}
@ATTRIBUTE second	{0,1}
@ATTRIBUTE relDocPos	REAL
@ATTRIBUTE ordDocPos	REAL
@ATTRIBUTE ordAgePos	REAL
@ATTRIBUTE keyClass	{3,0,1,2}
@ATTRIBUTE keyLoc	{2,0,1}
@ATTRIBUTE keyDiff	REAL
@ATTRIBUTE simpleTag	{0,1}
@ATTRIBUTE hTag	{0,1}
@ATTRIBUTE tagName	{SPAN,P,LI,FONT,DIV,H2,A,B,OPTION,SMALL,EM,H3,CENTER,ABBR,NOBR,STRONG,TD,CITE,BODY,I,PRE,DD,DT,BLOCKQUOTE,HTML:ABBR,H4,H5,TITLE,PAUSING,DL,U,ADDRESS,EDITDATE,H6,CODE,H1,TIME}
@ATTRIBUTE hasStructureDate	{0,1}
@ATTRIBUTE inMetaDates	{0,1}
@ATTRIBUTE inUrl	{0,1}
@ATTRIBUTE relCntSame	REAL
@ATTRIBUTE relSize	REAL
@ATTRIBUTE distPosBefore	INTEGER
@ATTRIBUTE distPosAfter	INTEGER
@ATTRIBUTE distAgeBefore	INTEGER
@ATTRIBUTE format	{'MMMM DD, YYYY','MMMM DD, YYYY YYYY HH:MM:SS +UTC',MM/DD/YYYY,'DD. MMMM YYYY',DD.MM.YYYY,YYYY-MM-DD,YYYY_MM_DD,'MM/DD/YYYY HH:MM:SS +UTC','DD. MMMM YYYY HH:MM:SS +UTC',YYYYMMDD,YYYY-DDD,'WD, DD MMM YYYY HH:MM:SS +UTC',MMMM-DD-YYYY,YYYY-MMM-D,'DD.MM.YYYY HH:MM:SS +UTC',YYYY-MM-DDTHH:MM:SS+HH:MM,YYYYDDD,'WD MMM DD_1 HH:MM:SS YYYY'}
@ATTRIBUTE keyword	{date,null,posted,update,release,added,updated,create,publish,released,published,revised,created,pdate,revise,'last modified',date-header,pubdate,datetime,geschrieben}
@ATTRIBUTE excatness	{3,5,4,6}
@ATTRIBUTE keyLoc201	{0,1}
@ATTRIBUTE keyLoc202	{1,0}
@ATTRIBUTE isKeyClass1	{0,1}
@ATTRIBUTE isKeyClass2	{0,1}
@ATTRIBUTE isKeyClass3	{1,0}

@DATA
0,0,0,0,0.476,0.571,0.305,0,0,0.0,0,0,P,0,0,0,0.067,0.01,226,49005,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.51,0.581,0.371,1,2,0.4,0,0,DIV,0,0,0,0.029,0.01,49005,1888,24,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.512,0.59,0.381,0,0,0.0,0,0,P,0,0,0,0.038,0.01,1888,10820,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.52,0.61,1.0,3,2,1.0,0,0,P,0,0,0,0.01,0.01,573,463,43007,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.52,0.619,0.657,0,0,0.0,0,0,PRE,0,0,0,0.048,0.01,463,280,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.52,0.629,0.705,3,2,0.933,0,0,P,0,0,0,0.029,0.01,280,4623,0,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,1,1,0,0.524,0.638,0.314,0,0,0.0,0,0,PRE,0,0,0,0.067,0.01,4623,8286,24,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',null,5,0,0,0,0,0
0,0,0,0,0.53,0.648,0.39,0,0,0.0,0,0,P,0,0,0,0.038,0.01,8286,25826,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.553,0.667,0.99,0,0,0.0,0,0,P,0,0,0,0.01,0.01,7306,90652,43007,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.617,0.676,0.867,1,2,0.0,0,0,P,0,0,0,0.019,0.01,90652,80895,0,'DD. MMMM YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.674,0.686,0.876,1,2,0.0,0,0,P,0,0,0,0.019,0.01,80895,207465,696,'DD. MMMM YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.821,0.695,0.419,1,2,0.533,0,1,H2,0,0,0,0.057,0.01,207465,10063,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.828,0.705,0.41,0,0,0.0,0,0,P,0,0,0,0.038,0.01,10063,1528,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.829,0.714,0.429,1,2,0.3,0,0,DIV,0,0,0,0.057,0.01,1528,0,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.829,0.724,0.438,1,2,0.3,0,0,P,0,0,0,0.057,0.01,0,8283,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.835,0.733,0.219,0,0,0.0,0,0,P,0,0,0,0.019,0.01,8283,23465,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.852,0.743,0.981,0,0,0.0,0,0,P,0,0,0,0.01,0.01,23465,25548,18721,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.87,0.752,0.505,0,0,0.0,0,0,P,0,0,0,0.095,0.01,25548,88,0,'DD. MMMM YYYY',null,3,0,0,0,0,0
0,0,0,0,0.87,0.762,0.514,0,0,0.0,0,0,P,0,0,0,0.095,0.01,88,0,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.895,0.79,0.448,0,0,0.0,0,0,P,0,0,0,0.057,0.01,848,8050,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.46,0.476,0.552,0,0,0.0,0,0,DIV,0,0,0,0.095,0.01,0,0,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.46,0.486,0.562,0,0,0.0,0,0,P,0,0,0,0.095,0.01,0,145,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.935,0.829,0.571,1,2,0.533,0,1,H2,0,0,0,0.048,0.01,7047,7356,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.94,0.838,0.933,0,0,0.0,0,0,P,0,0,0,0.01,0.01,7356,66,5137,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.94,0.848,0.886,0,0,0.0,0,0,P,0,0,0,0.01,0.01,66,13107,2135,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.965,0.867,0.952,2,2,0.5,0,0,P,0,0,0,0.01,0.01,21096,1858,816,'MMMM DD, YYYY',update,3,0,1,0,1,0
0,0,0,0,0.966,0.876,0.733,1,2,0.533,0,0,P,0,0,0,0.01,0.01,1858,2519,48,'MMMM DD, YYYY',publish,3,0,1,1,0,0
1,0,0,0,0.968,0.886,0.581,0,0,0.0,0,0,P,0,0,0,0.048,0.01,2519,559,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.968,0.895,0.59,0,0,0.0,0,0,P,0,0,0,0.048,0.01,559,0,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.968,0.905,0.6,0,0,0.0,0,0,P,0,0,0,0.048,0.01,0,3407,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.971,0.924,0.61,0,0,0.0,0,0,P,0,0,0,0.048,0.01,337,14703,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.981,0.943,0.781,3,2,0.833,0,0,P,0,0,0,0.01,0.01,31,3686,144,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.984,0.971,0.19,1,2,1.0,0,0,P,0,0,0,0.01,0.01,129,5577,48,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.988,0.981,0.457,0,0,0.0,0,0,A,0,0,0,0.057,0.01,5577,2146,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.99,0.99,0.857,0,0,0.0,0,0,P,0,0,0,0.01,0.01,2146,5744,216,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.994,1.0,0.467,0,0,0.0,0,1,H3,0,0,0,0.057,0.01,5744,-1,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.068,0.056,0.842,0,0,0.0,0,0,TITLE,0,0,1,0.105,0.053,-1,6059,0,YYYY-MM-DD,null,3,0,0,0,0,0
1,0,0,0,0.0,0.0,0.895,0,0,0.0,0,1,H3,0,0,1,0.105,0.053,-1,699,24,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.655,0.111,0.947,0,0,0.0,0,0,LI,0,0,0,0.105,0.053,6059,285,0,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.683,0.167,1.0,0,0,0.0,0,0,LI,0,0,0,0.105,0.053,285,564,0,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.737,0.222,0.053,0,0,0.0,0,0,A,1,0,0,0.105,0.053,564,32,0,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.741,0.278,0.158,0,0,0.0,0,0,A,1,0,0,0.105,0.053,32,32,0,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.744,0.333,0.263,0,0,0.0,0,0,A,1,0,0,0.105,0.053,32,32,0,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.747,0.389,0.368,0,0,0.0,0,0,A,1,0,0,0.105,0.053,32,32,0,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.75,0.444,0.474,0,0,0.0,0,0,A,1,0,0,0.105,0.053,32,32,0,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.753,0.5,0.579,0,0,0.0,0,0,A,1,0,0,0.053,0.053,32,32,24,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.759,0.611,0.684,0,0,0.0,0,0,A,1,0,0,0.053,0.053,32,32,24,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.762,0.667,0.737,0,0,0.0,0,0,A,1,0,0,0.053,0.053,32,32,24,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.771,0.778,0.105,0,0,0.0,0,0,A,1,0,0,0.105,0.053,57,34,24,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.774,0.833,0.211,0,0,0.0,0,0,A,1,0,0,0.105,0.053,34,34,24,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.777,0.889,0.316,0,0,0.0,0,0,A,1,0,0,0.105,0.053,34,34,24,YYYY-MM-DD,null,3,0,0,0,0,0
0,0,0,0,0.781,0.944,0.421,0,0,0.0,0,0,A,1,0,0,0.105,0.053,34,34,24,YYYY-MM-DD,null,3,0,0,0,0,0
1,0,0,0,0.041,0.333,0.667,0,0,0.0,0,0,SPAN,0,0,0,0.667,0.333,-1,8756,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,1,1,0,0.708,0.667,1.0,1,2,0.467,0,0,P,0,0,0,0.667,0.333,8756,2440,0,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,0,1,1,0,0
0,0,0,0,0.788,0.667,0.667,1,2,0.6,1,0,SMALL,0,0,0,0.667,0.333,1245,387,24,'MMMM DD, YYYY',published,3,0,1,1,0,0
1,0,0,0,0.838,1.0,1.0,0,0,0.0,1,0,SMALL,0,0,1,0.333,0.333,387,-1,24,YYYY_MM_DD,null,3,0,0,0,0,0
1,0,0,0,0.0040,0.1,0.9,3,1,0.0,0,1,H2,0,0,0,0.2,0.1,-1,4054,0,'MMMM DD, YYYY',date-header,3,1,0,0,0,1
1,1,1,0,0.23,0.2,1.0,1,2,0.967,0,0,SPAN,0,0,0,0.2,0.1,4054,36,0,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,0,1,1,0,0
0,0,0,0,0.232,0.3,0.7,1,2,0.733,0,1,H2,0,0,0,0.2,0.1,36,3353,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,1,1,0,0.419,0.4,0.8,1,2,0.967,0,0,SPAN,0,0,0,0.2,0.1,3353,37,168,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,0,1,1,0,0
0,0,0,0,0.421,0.5,0.5,1,2,0.733,0,1,H2,0,0,0,0.2,0.1,37,2448,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,1,1,0,0.558,0.6,0.6,1,2,0.967,0,0,SPAN,0,0,0,0.2,0.1,2448,37,168,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,0,1,1,0,0
0,0,0,0,0.768,0.9,0.1,1,2,0.733,0,1,H2,0,0,0,0.2,0.1,37,3733,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,1,1,0,0.976,1.0,0.2,1,2,0.967,0,0,SPAN,0,0,0,0.2,0.1,3733,-1,168,'MMMM DD, YYYY YYYY HH:MM:SS +UTC',posted,5,0,1,1,0,0
0,0,0,0,0.899,1.0,1.0,0,0,0.0,0,0,DIV,0,0,0,1.0,1.0,-1,-1,-1,'DD. MMMM YYYY',null,3,0,0,0,0,0
1,0,0,0,0.021,1.0,1.0,0,0,0.0,0,0,FONT,0,0,0,1.0,1.0,-1,-1,-1,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.0010,0.143,0.143,0,0,0.0,1,0,B,0,0,0,0.429,0.143,-1,22,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.906,0.714,0.571,0,0,0.0,0,0,P,0,0,0,0.143,0.143,26,95,768,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.907,0.857,0.857,0,0,0.0,0,0,P,0,0,0,0.429,0.143,95,98,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.908,1.0,1.0,0,0,0.0,0,0,P,0,0,0,0.429,0.143,98,-1,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,1,1,1,0.181,0.2,1.0,0,0,0.0,0,0,CODE,0,0,0,0.2,0.2,-1,30379,5831,YYYY-MM-DDTHH:MM:SS+HH:MM,null,6,0,0,0,0,0
0,0,0,0,0.588,0.4,0.4,3,2,1.0,0,0,PRE,0,0,0,0.2,0.2,30379,33,3817,YYYY-MM-DD,date,3,0,1,0,0,1
0,0,0,0,0.589,0.6,0.2,3,2,1.0,0,0,PRE,0,0,0,0.2,0.2,33,178,24,YYYY-MM-DD,date,3,0,1,0,0,1
0,0,0,0,0.591,0.8,0.8,3,2,1.0,0,0,PRE,0,0,0,0.2,0.2,178,33,5831,YYYY-MM-DD,date,3,0,1,0,0,1
0,0,0,0,0.592,1.0,0.6,3,2,1.0,0,0,PRE,0,0,0,0.2,0.2,33,-1,744,YYYY-MM-DD,date,3,0,1,0,0,1
1,0,0,0,0.025,0.5,0.5,1,2,0.967,0,0,SPAN,0,0,0,1.0,0.5,-1,41,0,'MMMM DD, YYYY',posted,3,0,1,1,0,0
1,0,0,0,0.029,1.0,1.0,3,2,1.0,0,0,SPAN,0,0,0,1.0,0.5,41,-1,0,'MMMM DD, YYYY',date,3,0,1,0,0,1
0,0,0,0,0.064,0.095,0.905,3,2,1.0,0,0,DIV,0,0,0,0.095,0.048,60,3607,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.387,0.19,0.714,3,2,1.0,0,0,DIV,0,0,0,0.048,0.048,56,197,16896,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.404,0.238,0.143,3,2,0.833,0,0,DIV,0,0,0,0.524,0.048,197,60,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.41,0.286,0.952,3,2,1.0,0,0,DIV,0,0,0,0.095,0.048,60,521,26376,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.456,0.333,0.19,3,2,0.8,0,0,DIV,0,0,0,0.524,0.048,521,62,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.461,0.381,0.667,3,2,1.0,0,0,DIV,0,0,0,0.048,0.048,62,182,7728,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.477,0.429,0.238,3,2,0.767,0,0,DIV,0,0,0,0.524,0.048,182,67,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.483,0.476,1.0,3,2,1.0,0,0,DIV,0,0,0,0.048,0.048,67,723,26376,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.547,0.524,0.286,3,2,0.6,1,0,EM,0,0,0,0.524,0.048,723,33,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.55,0.571,0.333,3,2,0.833,0,0,DIV,0,0,0,0.524,0.048,33,68,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.556,0.619,0.571,3,2,1.0,0,0,DIV,0,0,0,0.095,0.048,68,1666,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.703,0.667,0.381,3,2,0.8,0,0,DIV,0,0,0,0.524,0.048,1666,57,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.708,0.714,0.762,3,2,1.0,0,0,DIV,0,0,0,0.143,0.048,57,345,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.738,0.762,0.429,3,2,0.8,0,0,DIV,0,0,0,0.524,0.048,345,57,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.743,0.81,0.81,3,2,1.0,0,0,DIV,0,0,0,0.143,0.048,57,337,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.773,0.857,0.476,3,2,0.8,0,0,DIV,0,0,0,0.524,0.048,337,57,0,'DD. MMMM YYYY',date,3,0,1,0,0,1
1,0,0,0,0.848,0.952,0.524,3,2,0.833,0,0,DIV,0,0,0,0.524,0.048,793,68,888,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.854,1.0,0.619,3,2,1.0,0,0,DIV,0,0,0,0.095,0.048,68,-1,2664,'DD. MMMM YYYY',date,3,0,1,0,0,1
0,0,0,0,0.0,0.0,0.0050,0,0,0.0,0,0,FONT,0,0,0,0.0050,0.0050,-1,7010,4657,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.019,0.0090,0.598,0,0,0.0,0,0,A,0,0,0,0.0090,0.0050,982,1674,0,MM/DD/YYYY,null,3,0,0,0,0,0
0,0,0,0,0.023,0.014,0.799,0,0,0.0,0,0,A,0,0,0,0.014,0.0050,1674,2236,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
1,0,0,0,0.029,0.018,0.027,1,2,0.533,0,0,P,0,0,0,0.0090,0.0050,2236,2019,0,'MMMM DD, YYYY',create,3,0,1,1,0,0
0,0,0,0,0.034,0.023,0.037,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2019,2677,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.042,0.032,0.05,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,890,1014,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.045,0.037,0.128,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1014,2487,720,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.051,0.041,0.055,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2487,2015,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.056,0.046,0.059,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2015,1837,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.061,0.055,0.0090,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,351,1503,6743,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.065,0.06,0.068,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1503,1769,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.069,0.064,0.073,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,1769,1970,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.074,0.069,0.078,1,2,0.9,0,0,P,0,0,0,0.0090,0.0050,1970,1520,24,'MMMM DD, YYYY',posted,3,0,1,1,0,0
0,0,0,0,0.077,0.073,0.082,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1520,707,168,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.087,0.083,0.096,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3337,604,240,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.089,0.087,0.192,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,604,1145,216,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.091,0.092,0.183,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1145,165,336,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.092,0.096,0.151,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,165,847,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.103,0.11,0.023,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,87,79,192,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.103,0.119,0.014,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,108,990,648,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.106,0.124,0.091,1,2,0.967,0,0,P,0,0,0,0.0050,0.0050,990,3037,48,'MMMM DD, YYYY',release,3,0,1,1,0,0
0,0,0,0,0.121,0.133,0.105,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3133,1682,96,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.132,0.142,0.119,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,3082,12649,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.163,0.147,0.123,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,12649,2639,1296,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.169,0.151,0.132,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2639,1589,312,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.186,0.165,0.146,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3313,1908,1080,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.191,0.17,0.155,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1908,3582,1680,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.215,0.183,0.174,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,2412,3464,0,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.224,0.188,0.169,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3464,3431,600,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.232,0.193,0.178,0,0,0.0,0,0,P,0,0,0,0.0090,0.0050,3431,3488,912,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.241,0.197,0.187,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3488,3840,696,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.25,0.202,0.196,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3840,1019,168,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.257,0.211,0.205,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2029,1919,1295,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.267,0.22,0.215,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2004,2534,4681,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.273,0.225,0.219,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2534,2722,360,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.282,0.234,0.237,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1087,2664,144,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.288,0.239,0.242,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2664,2493,168,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.295,0.243,0.247,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2493,1914,48,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.299,0.248,0.251,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1914,1596,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.308,0.257,0.26,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2158,2557,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.321,0.266,0.269,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2731,2413,312,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.334,0.275,0.274,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3151,1436,168,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.352,0.294,0.297,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1916,2079,335,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.357,0.298,0.301,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2079,2720,648,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.363,0.303,0.306,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2720,1667,504,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.367,0.307,0.32,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1667,2087,720,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.372,0.312,0.315,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2087,2071,72,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.381,0.321,0.329,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1601,3377,1033,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.389,0.326,0.333,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3377,2913,624,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.396,0.33,0.338,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2913,1852,696,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.401,0.335,0.347,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1852,54,192,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.401,0.339,0.342,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,54,3050,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.408,0.344,0.352,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3050,8163,192,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.428,0.349,0.356,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,8163,1649,24,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.432,0.353,0.361,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,1649,2763,864,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.439,0.358,0.365,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,2763,2199,432,'MMMM DD, YYYY',null,3,0,0,0,0,0
0,0,0,0,0.46,0.376,0.384,0,0,0.0,0,0,P,0,0,0,0.0050,0.0050,3993,3065,240,'MMMM DD, YYYY',null,3,0,0,0,0,0
