der	Akrolekt	die	Akrolekte
der	Mesolekt	die	Mesolekte
das	Auslaufmodell	die	Auslaufmodelle
der	Außenseiter	die	Außenseiter
der	Blasebalg	die	Blasebälge
der	Blindenhund	die	Blindenhunde
der	Endgegner	die	Endgegner
der	Doppelgänger	die	Doppelgänger
die	Mediengeschichte	die	Mediengeschichten
die	Lebenszeit	die	Lebenszeiten
das	Halteverbot	die	Halteverbote
die	Verkleinerungsform	die	Verkleinerungsformen
die	Vergrößerungsform	die	Vergrößerungsformen
der	Skinhead	die	Skinheads
das	Massenmedium	die	Massenmedien
das	Anschreiben	die	Anschreiben
der	Hype	die	Hypes
der	Historiker	die	Historiker
der	Ausbrecher	die	Ausbrecher
der	Ausguss	die	Ausgüsse
die	Allgemeinheit	die	Allgemeinheiten
die	Programmplanung	die	Programmplanungen
die	Einheitssprache	die	Einheitssprachen
der	Schuhlöffel	die	Schuhlöffel
das	Zahnrad	die	Zahnräder
die	Wasserwaage	die	Wasserwaagen
die	Handelssprache	die	Handelssprachen
die	Harpune	die	Harpunen
die	Vermittlersprache	die	Vermittlersprachen
die	Herkunftssprache	die	Herkunftssprachen
die	Zahnspange	die	Zahnspangen
das	Gestrüpp	die	Gestrüppe
das	Beförderungsmittel	die	Beförderungsmittel
die	Schleimhaut	die	Schleimhäute
die	Geschäftsordnung	die	Geschäftsordnungen
der	Türspion	die	Türspione
die	Mediensprache	die	Mediensprachen
der	Vatertag	die	Vatertage
die	Ölwanne	die	Ölwannen
das	Zweirad	die	Zweiräder
der	Maulschlüssel	die	Maulschlüssel
der	Gabelschlüssel	die	Gabelschlüssel
die	Rassel	die	Rasseln
der	Hochstapler	die	Hochstapler
die	Tilde	die	Tilden
der	Heiratsschwindler	die	Heiratsschwindler
das	Schiffchen	die	Schiffchen
die	Berühmtheit	die	Berühmtheiten
der	Sabbat	die	Sabbate
die	Tatze	die	Tatzen
der	Minutenzeiger	die	Minutenzeiger
die	Mistgabel	die	Mistgabeln
die	Schweigeminute	die	Schweigeminuten
die	Gedenkminute	die	Gedenkminuten
die	Eiskugel	die	Eiskugeln
der	Schlafsack	die	Schlafsäcke
das	Bestattungsinstitut	die	Bestattungsinstitute
der	Drehstrom	die	Drehströme
die	Innenseite	die	Innenseiten
die	Debatte	die	Debatten
die	Außenseite	die	Außenseiten
die	Folgesprache	die	Folgesprachen
die	Hausarbeit	die	Hausarbeiten
die	Étalonsprache	die	Étalonsprachen
die	Wiederholung	die	Wiederholungen
die	Flocke	die	Flocken
der	Störfaktor	die	Störfaktoren
die	Fußspur	die	Fußspuren
das	Handelsregister	die	Handelsregister
das	Patentamt	die	Patentämter
das	Butterbrot	die	Butterbrote
das	Bohrfutter	die	Bohrfutter
die	Hintertür	die	Hintertüren
die	Fräse	die	Fräsen
der	Haarriss	die	Haarrisse
der	Literaturwissenschaftler	die	Literaturwissenschaftler
der	Medienwissenschaftler	die	Medienwissenschaftler
der	Fahrpreis	die	Fahrpreise
das	Einwohnermeldeamt	die	Einwohnermeldeämter
der	Eierstecher	die	Eierstecher
der	Kreml	die	Kreml
der	Auswanderer	die	Auswanderer
der	Kontoauszugsdrucker	die	Kontoauszugsdrucker
der	Buhmann	die	Buhmänner
der	Bandwurm	die	Bandwürmer
das	Kollegium	die	Kollegien
der	Fahrlehrer	die	Fahrlehrer
der	Fahrschüler	die	Fahrschüler
die	Brieffreundschaft	die	Brieffreundschaften
der	Blutspender	die	Blutspender
der	Pressesprecher	die	Pressesprecher
das	Kommunikationsmittel	die	Kommunikationsmittel
der	Denkfehler	die	Denkfehler
der	Synthesizer	die	Synthesizer
der	Scheißhaufen	die	Scheißhaufen
der	Sauhaufen	die	Sauhaufen
der	Müllberg	die	Müllberge
der	Müllhaufen	die	Müllhaufen
die	Müllhalde	die	Müllhalden
die	Müllkippe	die	Müllkippen
der	Doppelfehler	die	Doppelfehler
der	Rechtsschein	die	Rechtsscheine
der	Stubenhocker	die	Stubenhocker
der	Nesthocker	die	Nesthocker
die	Anzahlung	die	Anzahlungen
der	Maulwurfshaufen	die	Maulwurfshaufen
der	Maulwurfshügel	die	Maulwurfshügel
der	Scherhaufen	die	Scherhaufen
die	Schermaus	die	Schermäuse
die	Kredenz	die	Kredenzen
die	Posse	die	Possen
der	Araber	die	Araber
der	Arzthelfer	die	Arzthelfer
der	Austritt	die	Austritte
die	Nottür	die	Nottüren
das	Comingout	die	Comingouts
das	Coming-out	die	Coming-outs
die	Mimose	die	Mimosen
das	Rührmichnichtan	die	Rührmichnichtan
die	Heulsuse	die	Heulsusen
der	Scan	die	Scans
die	Steigung	die	Steigungen
das	Sicherheitsrisiko	die	Sicherheitsrisiken
das	Satteldach	die	Satteldächer
der	Fallschirmjäger	die	Fallschirmjäger
das	Giebeldach	die	Giebeldächer
das	Tonnendach	die	Tonnendächer
die	Ehrenrunde	die	Ehrenrunden
die	Spätschicht	die	Spätschichten
die	Mittelschicht	die	Mittelschichten
das	Mirakel	die	Mirakel
der	Lack	die	Lacke
der	Konservierungsstoff	die	Konservierungsstoffe
die	Lerche	die	Lerchen
der	Küstenstaat	die	Küstenstaaten
der	Binnenstaat	die	Binnenstaaten
der	Bienenstaat	die	Bienenstaaten
die	Tretmine	die	Tretminen
die	Bleistiftmine	die	Bleistiftminen
das	Bienenvolk	die	Bienenvölker
der	Pürierstab	die	Pürierstäbe
der	Elfmetertöter	die	Elfmetertöter
das	Superwahljahr	die	Superwahljahre
die	Sachleistung	die	Sachleistungen
der	Spötter	die	Spötter
die	Dampflokomotive	die	Dampflokomotiven
die	Dampflok	die	Dampfloks
die	Wandertaube	die	Wandertauben
die	Oberflächlichkeit	die	Oberflächlichkeiten
das	Preisausschreiben	die	Preisausschreiben
die	Lymphe	die	Lymphen
die	Synopse	die	Synopsen
die	Nymphe	die	Nymphen
die	Scheinehe	die	Scheinehen
die	Feuerleiter	die	Feuerleitern
die	Feuertreppe	die	Feuertreppen
die	Notlandung	die	Notlandungen
das	Mädchenpensionat	die	Mädchenpensionate
der	Stundenzeiger	die	Stundenzeiger
der	Biosprit	die	Biosprite
die	Trajektorie	die	Trajektorien
das	Nummernschild	die	Nummernschilder
der	Linienrichter	die	Linienrichter
der	Abschwung	die	Abschwünge
die	Verarschung	die	Verarschungen
das	Toupet	die	Toupets
der	Haarersatz	die	Haarersätze
der	Stückpreis	die	Stückpreise
die	Tabakplantage	die	Tabakplantagen
die	Legislative	die	Legislativen
die	Süßware	die	Süßwaren
die	Obermenge	die	Obermengen
die	Teilmenge	die	Teilmengen
der	Kustos	die	Kustoden
die	Kustodin	die	Kustodinnen
die	Kustode	die	Kustoden
die	Geisha	die	Geishas
der	Tonträger	die	Tonträger
die	Knoblauchzehe	die	Knoblauchzehen
die	Knoblauchpille	die	Knoblauchpillen
der	Knoblauchgeruch	die	Knoblauchgerüche
der	Jetlag	die	Jetlags
der	Schwyzer	die	Schwyzer
der	Bonustrack	die	Bonustracks
die	Geldbörse	die	Geldbörsen
der	Sperber	die	Sperber
der	Hauskreis	die	Hauskreise
die	Befürchtung	die	Befürchtungen
der	Sender	die	Sender
der	Langweiler	die	Langweiler
der	Münzwechselautomat	die	Münzwechselautomaten
die	Atrophie	die	Atrophien
die	Mugge	die	Muggen
der	Tagesanbruch	die	Tagesanbrüche
das	Dossier	die	Dossiers
das	Falsett	die	Falsette
der	Sprit	die	Sprite
der	Kaput	die	Kapute
das	Olivenöl	die	Olivenöle
das	Ade	die	Ades
die	Beteiligung	die	Beteiligungen
der	Demokrat	die	Demokraten
der	Sozialdemokrat	die	Sozialdemokraten
das	Frühjahr	die	Frühjahre
das	Spätjahr	die	Spätjahre
der	Wart	die	Warte
die	Aktionärsversammlung	die	Aktionärsversammlungen
das	Etmal	die	Etmale
der	Etter	die	Etter
das	Eudiometer	die	Eudiometer
der	Euphuismus	die	Euphuismen
der	Treffpunkt	die	Treffpunkte
die	Wasserbehandlung	die	Wasserbehandlungen
das	Wasserwirtschaftsamt	die	Wasserwirtschaftsämter
der	Eternit	die	Eternite
die	Interrupt Service Routine	die	Interrupt Service Routinen
die	Ansammlung	die	Ansammlungen
die	Unterbrechungsroutine	die	Unterbrechungsroutinen
die	Befehlssequenz	die	Befehlssequenzen
die	Abwechslung	die	Abwechslungen
der	Hock	die	Hocke
das	Hockergrab	die	Hockergräber
die	Naturphilosophie	die	Naturphilosophien
der	Wasserbauingenieur	die	Wasserbauingenieure
der	Wasserbruch	die	Wasserbrüche
die	Wasserburg	die	Wasserburgen
die	Wasserkur	die	Wasserkuren
die	doppelt verkettete Liste	die	doppelt verketteten Listen
die	Tanke	die	Tanken
die	Grafikkarte	die	Grafikkarten
die	Konziliation	die	Konziliationen
die	Kandare	die	Kandaren
die	Getreidesense	die	Getreidesensen
die	Grassense	die	Grassensen
das	Sensenblatt	die	Sensenblätter
der	Sensengriff	die	Sensengriffe
der	Sensenschmied	die	Sensenschmiede
der	Sensenwurf	die	Sensenwürfe
der	Sensenschuh	die	Sensenschuhe
die	Mondsichel	die	Mondsicheln
der	Sichelreiher	die	Sichelreiher
der	Sichelwagen	die	Sichelwagen
der	Wasserkopf	die	Wasserköpfe
die	Wasserleiche	die	Wasserleichen
der	Wassermann	die	Wassermänner
der	Wasserschaden	die	Wasserschäden
der	Wasserspiegel	die	Wasserspiegel
die	Wasserspülung	die	Wasserspülungen
der	Wasserstand	die	Wasserstände
die	Wasserstoffbombe	die	Wasserstoffbomben
die	Wasserstraße	die	Wasserstraßen
die	Wasserverschmutzung	die	Wasserverschmutzungen
der	Bozzetto	die	Bozzettos
der	Ablassbrief	die	Ablassbriefe
der	Bogenschütze	die	Bogenschützen
der	Term	die	Terme
der	Ziegenbock	die	Ziegenböcke
die	Übernahme	die	Übernahmen
der	Vertrieb	die	Vertriebe
die	Regelung	die	Regelungen
die	Reglung	die	Reglungen
die	Spottdrossel	die	Spottdrosseln
das	Paronym	die	Paronyme
der	Artist	die	Artisten
der	Veronese	die	Veronesen
die	Veroneserin	die	Veroneserinnen
die	Veronesin	die	Veronesinnen
der	Pleuel	die	Pleuel
die	Tarentinerin	die	Tarentinerinnen
der	Arawak	die	Arawak
der	Sensenbart	die	Sensenbärte
der	Düsseldorfer	die	Düsseldorfer
die	Düsseldorferin	die	Düsseldorferinnen
der	Erfurter	die	Erfurter
die	Erfurterin	die	Erfurterinnen
der	Göttinger	die	Göttinger
die	Göttingerin	die	Göttingerinnen
der	Sensenbaum	die	Sensenbäume
die	Enklave	die	Enklaven
der	Tugendwächter	die	Tugendwächter
der	Tugendbold	die	Tugendbolde
die	Bastion	die	Bastionen
der	Edamer	die	Edamer
die	Zürcherin	die	Zürcherinnen
die	Mention	die	Mentionen
die	Kavalkade	die	Kavalkaden
die	Bonhomie	die	Bonhomien
der	Haselant	die	Haselanten
der	Tourist	die	Touristen
die	Servilität	die	Servilitäten
der	Anwärter	die	Anwärter
der	Arithmetiker	die	Arithmetiker
die	Zeitspanne	die	Zeitspannen
die	Fernbeziehung	die	Fernbeziehungen
die	Sprachreise	die	Sprachreisen
der	Englischlehrer	die	Englischlehrer
die	Englischlehrerin	die	Englischlehrerinnen
das	Assessmentcenter	die	Assessmentcenter
der	Tang	die	Tange
die	Gschaftlhuberin	die	Gschaftlhuberinnen
der	Turnschuh	die	Turnschuhe
der	Athlet	die	Athleten
der	Dengel	die	Dengel
die	Sensenklinge	die	Sensenklingen
der	Sensenmacher	die	Sensenmacher
der	Sensenstiel	die	Sensenstiele
der	Investor	die	Investoren
der	Leser	die	Leser
die	Ohnmacht	die	Ohnmachten
der	Zweiteiler	die	Zweiteiler
der	Zweitonner	die	Zweitonner
die	Kristallkugel	die	Kristallkugeln
die	Christologie	die	Christologien
die	Gänseleber	die	Gänselebern
der	Förderschüler	die	Förderschüler
der	Strass	die	Strasse
die	Gänsestopfleber	die	Gänsestopflebern
der	Zweitbesitzer	die	Zweitbesitzer
der	Zweitligist	die	Zweitligisten
das	Zweitstudium	die	Zweitstudien
der	Zweitschlag	die	Zweitschläge
die	Zweitschlagskapazität	die	Zweitschlagskapazitäten
der	Heiligenschein	die	Heiligenscheine
der	Rüde	die	Rüden
der	Mundgeruch	die	Mundgerüche
die	Unterscheidung	die	Unterscheidungen
der	Untertitel	die	Untertitel
die	Aura	die	Auren
die	Bulldogge	die	Bulldoggen
der	Finanzminister	die	Finanzminister
die	Seitenapsis	die	Seitenapsiden
der	Orkan	die	Orkane
das	Halbjahr	die	Halbjahre
der	Notar	die	Notare
der	Buschen	die	Buschen
der	Bussard	die	Bussarde
der	Beritt	die	Beritte
der	Transfer	die	Transfers
der	Parallelismus	die	Parallelismen
der	Rachenlaut	die	Rachenlaute
der	Schläfer	die	Schläfer
die	Seitenkapelle	die	Seitenkapellen
das	Presbyterium	die	Presbyterien
das	Antioxidans	die	Antioxidantien
der	Emulgator	die	Emulgatoren
der	Otter	die	Otter
die	Unterart	die	Unterarten
das	Röhricht	die	Röhrichte
der	Jüngling	die	Jünglinge
der	Triumphbogen	die	Triumphbögen
die	Siegessäule	die	Siegessäulen
die	Vorschrift	die	Vorschriften
der	Säureregulator	die	Säureregulatoren
die	Nische	die	Nischen
die	Seefahrt	die	Seefahrten
der	Kahn	die	Kähne
der	Martial-Arts-Film	die	Martial-Arts-Filme
das	Begräbnis	die	Begräbnisse
der	Gallier	die	Gallier
der	Betrüger	die	Betrüger
der	Zweitklässer	die	Zweitklässer
der	Erstklässler	die	Erstklässler
der	Zweitklässler	die	Zweitklässler
der	Zweitwagen	die	Zweitwagen
die	Altkleidersammlung	die	Altkleidersammlungen
der	Abmangel	die	Abmängel
das	Zweitgerät	die	Zweitgeräte
der	Wechselkurs	die	Wechselkurse
das	Mumienporträt	die	Mumienporträts
das	Zweitfahrzeug	die	Zweitfahrzeuge
der	Zweitschlüssel	die	Zweitschlüssel
die	Zweitwohnung	die	Zweitwohnungen
der	Zweitberuf	die	Zweitberufe
die	Zweitimpfung	die	Zweitimpfungen
die	Zweitausfertigung	die	Zweitausfertigungen
die	Zweitschrift	die	Zweitschriften
die	Zweiterkrankung	die	Zweiterkrankungen
die	Zweitplatzierung	die	Zweitplatzierungen
der	Zweitdruck	die	Zweitdrucke
die	Zweitfrau	die	Zweitfrauen
die	Zweisamkeit	die	Zweisamkeiten
die	Bestie	die	Bestien
der	Pfennig	die	Pfennige
der	Komplexbildner	die	Komplexbildner
der	Analogkäse	die	Analogkäse
das	Kopfsteinpflaster	die	Kopfsteinpflaster
die	Kantine	die	Kantinen
die	Begründung	die	Begründungen
die	Binde	die	Binden
die	Blattscheide	die	Blattscheiden
die	Dekapitation	die	Dekapitationen
der	Feueralarm	die	Feueralarme
der	Schlips	die	Schlipse
die	Endnote	die	Endnoten
der	Füllstoff	die	Füllstoffe
der	Trägerstoff	die	Trägerstoffe
das	Messgerät	die	Messgeräte
der	Branntwein	die	Branntweine
der	Stabilisator	die	Stabilisatoren
der	Wohnsitz	die	Wohnsitze
das	Säuerungsmittel	die	Säuerungsmittel
die	Messerstecherei	die	Messerstechereien
der	Löwenanteil	die	Löwenanteile
das	Verdickungsmittel	die	Verdickungsmittel
der	Lapislazuli	die	Lapislazuli
die	Schweinegrippe	die	Schweinegrippen
die	Schweineinfluenza	die	Schweineinfluenzen
die	Station	die	Stationen
das	Transportmittel	die	Transportmittel
die	Zusammenkunft	die	Zusammenkünfte
die	Nichtigkeit	die	Nichtigkeiten
die	Quisquilie	die	Quisquilien
das	Kinderspiel	die	Kinderspiele
das	Würfelspiel	die	Würfelspiele
die	Kleinstadt	die	Kleinstädte
die	Zirrhose	die	Zirrhosen
die	Mittelstadt	die	Mittelstädte
das	Damespiel	die	Damespiele
die	Landstadt	die	Landstädte
das	Mannschaftsspiel	die	Mannschaftsspiele
der	Vergleichssatz	die	Vergleichssätze
das	Handspiel	die	Handspiele
der	Komparativsatz	die	Komparativsätze
das	Antipyretikum	die	Antipyretika
die	Schmächtigkeit	die	Schmächtigkeiten
der	Leichnam	die	Leichname
das	Semester	die	Semester
das	Habitat	die	Habitate
die	Hauskatze	die	Hauskatzen
der	Brandmord	die	Brandmorde
der	Probierschnitt	die	Probierschnitte
der	Totenfleck	die	Totenflecke
der	Leichenfleck	die	Leichenflecke
der	Schaumpilz	die	Schaumpilze
die	Irrfahrt	die	Irrfahrten
die	Kaserne	die	Kasernen
das	Posament	die	Posamenten
der	Posamentenmacher	die	Posamentenmacher
die	Posamentenmacherin	die	Posamentenmacherinnen
der	Posamentierer	die	Posamentierer
die	Posamentiererin	die	Posamentiererinnen
das	Dirigat	die	Dirigate
der	Eismann	die	Eismänner
der	Irrweg	die	Irrwege
die	Brandung	die	Brandungen
die	Wollust	die	Wollüste
der	Zugang	die	Zugänge
der	Screencast	die	Screencasts
das	Schilderhaus	die	Schilderhäuser
der	Irrgang	die	Irrgänge
die	Wortkreuzung	die	Wortkreuzungen
die	Wortverschmelzung	die	Wortverschmelzungen
der	Zahnlaut	die	Zahnlaute
die	Essenz	die	Essenzen
der	Irrgarten	die	Irrgärten
die	Belehrung	die	Belehrungen
das	Wachhaus	die	Wachhäuser
der	Wachposten	die	Wachposten
die	Humoreske	die	Humoresken
das	Gemächt	die	Gemächte
der	Hundertfünfundsiebziger	die	Hundertfünfundsiebziger
die	Schwadron	die	Schwadronen
die	Ersparnis	die	Ersparnisse
die	Kompanie	die	Kompanien
das	Bataillon	die	Bataillone
der	Eibisch	die	Eibische
das	Boulevardstück	die	Boulevardstücke
das	Kuckucksei	die	Kuckuckseier
der	Domestik	die	Domestiken
der	Vers	die	Verse
die	Löhnerin	die	Löhnerinnen
der	Löhner	die	Löhner
die	Dattelnerin	die	Dattelnerinnen
der	Dattelner	die	Dattelner
das	Fachgebiet	die	Fachgebiete
der	Fußboden	die	Fußböden
das	Fleischgericht	die	Fleischgerichte
die	Irrigation	die	Irrigationen
das	Bestiarium	die	Bestiarien
die	Altdorferin	die	Altdorferinnen
der	Altdorfer	die	Altdorfer
der	Sektkorken	die	Sektkorken
der	Pott	die	Pötte
das	Hörspiel	die	Hörspiele
die	Strukturformel	die	Strukturformeln
der	Empfänger	die	Empfänger
das	Kindertheater	die	Kindertheater
das	Vogelei	die	Vogeleier
das	Reptilienei	die	Reptilieneier
der	Verschleiß	die	Verschleiße
die	Invasion	die	Invasionen
das	Ölbindemittel	die	Ölbindemittel
der	Eingriff	die	Eingriffe
die	Kabale	die	Kabalen
der	Schmuckstein	die	Schmucksteine
der	Diplomat	die	Diplomaten
die	Wende	die	Wenden
der	Ambitus	die	Ambitus
der	Oberbürgermeister	die	Oberbürgermeister
die	Selbsttötung	die	Selbsttötungen
die	Oberbürgermeisterin	die	Oberbürgermeisterinnen
die	Bürgermeisterin	die	Bürgermeisterinnen
die	Erhöhung	die	Erhöhungen
die	Selbsthilfe	die	Selbsthilfen
der	Haberer	die	Haberer
der	Pol	die	Pole
die	Latzschürze	die	Latzschürzen
der	Segen	die	Segen
die	Stoa	die	Stoen
der	Kritiker	die	Kritiker
die	Kritikerin	die	Kritikerinnen
die	Universalsprache	die	Universalsprachen
das	Oberhaupt	die	Oberhäupter
der	Naseweis	die	Naseweise
der	Aquarellist	die	Aquarellisten
der	Lampenschirm	die	Lampenschirme
der	Trupp	die	Trupps
die	Zucht	die	Zuchten
der	Soziologe	die	Soziologen
der	Hofknicks	die	Hofknickse
die	Blindenschrift	die	Blindenschriften
der	Infanterist	die	Infanteristen
der	Kanonier	die	Kanoniere
die	Patin	die	Patinnen
die	Abfasung	die	Abfasungen
der	Abtritterker	die	Abtritterker
die	Abschnittsburg	die	Abschnittsburgen
die	Säulenbasilika	die	Säulenbasiliken
die	Trophäe	die	Trophäen
der	Klosterziegel	die	Klosterziegel
der	Heultag	die	Heultage
die	Pfeilerbasilika	die	Pfeilerbasiliken
die	Apsidiole	die	Apsidiolen
der	Biokunststoff	die	Biokunststoffe
das	Butterfass	die	Butterfässer
der	Hexenring	die	Hexenringe
der	Bubikopf	die	Bubiköpfe
der	Asthmatiker	die	Asthmatiker
die	Asthmatikerin	die	Asthmatikerinnen
der	Schabbat	die	Schabbate
die	Erneuerung	die	Erneuerungen
der	Astrophysiker	die	Astrophysiker
die	Causa	die	Causae
der	Neopenis	die	Neopenisse
die	Matte	die	Matten
der	Semit	die	Semiten
die	Schot	die	Schoten
der	Schaute	die	Schauten
der	Übervater	die	Überväter
der	Instrukteur	die	Instrukteure
der	Schabbes	die	Schabbes
der	Scherge	die	Schergen
die	Aragonierin	die	Aragonierinnen
der	Aragonier	die	Aragonier
die	Entourage	die	Entouragen
der	Mascara	die	Mascaras
das	Sediment	die	Sedimente
der	Herrentag	die	Herrentage
die	Euphonie	die	Euphonien
die	Abendmahlsgemeinschaft	die	Abendmahlsgemeinschaften
das	Landungsboot	die	Landungsboote
der	Firn	die	Firne
der	Alpauftrieb	die	Alpauftriebe
die	Rutschbahn	die	Rutschbahnen
der	Alpabzug	die	Alpabzüge
der	Almabtrieb	die	Almabtriebe
der	Sammelbegriff	die	Sammelbegriffe
das	Wurzelgemüse	die	Wurzelgemüse
das	Assimilationsparenchym	die	Assimilationsparenchyme
das	Alpha	die	Alphas
der	Chippie	die	Chippies
das	Plenk	die	Plenks
das	Alleluja	die	Allelujas
der	Dadaist	die	Dadaisten
das	Amen	die	Amen
die	Einigung	die	Einigungen
der	Anbieter	die	Anbieter
die	Anbieterin	die	Anbieterinnen
der	Veranstalter	die	Veranstalter
der	Naturalist	die	Naturalisten
der	Naturalismus	die	Naturalismen
das	Sicherheitsloch	die	Sicherheitslöcher
die	Staffelung	die	Staffelungen
der	Ballsaal	die	Ballsäle
das	Wortfamilienwörterbuch	die	Wortfamilienwörterbücher
das	Wortfamilien-Wörterbuch	die	Wortfamilien-Wörterbücher
der	Kragstein	die	Kragsteine
das	Quantil	die	Quantile
der	Wanderarbeiter	die	Wanderarbeiter
der	Waffenschmied	die	Waffenschmiede
das	Variantenwörterbuch	die	Variantenwörterbücher
die	Hausgeburt	die	Hausgeburten
das	Neologismenwörterbuch	die	Neologismenwörterbücher
die	Saline	die	Salinen
die	Pfannensaline	die	Pfannensalinen
die	Pfannensiederei	die	Pfannensiedereien
die	Absichtserklärung	die	Absichtserklärungen
die	Persönlichkeit	die	Persönlichkeiten
das	Palmengewölbe	die	Palmengewölbe
die	Schönheitskönigin	die	Schönheitsköniginnen
das	Walmdach	die	Walmdächer
die	Kombüse	die	Kombüsen
die	Pendeluhr	die	Pendeluhren
der	Marmor	die	Marmore
der	Butler	die	Butler
die	Bachforelle	die	Bachforellen
das	Reetdach	die	Reetdächer
das	Reetdachhaus	die	Reetdachhäuser
der	Spätaussiedler	die	Spätaussiedler
die	Turmuhr	die	Turmuhren
der	Balkenkopf	die	Balkenköpfe
die	Stoppuhr	die	Stoppuhren
die	Brüstung	die	Brüstungen
der	Flusskrebs	die	Flusskrebse
der	Döbel	die	Döbel
der	Bordellier	die	Bordelliers
die	Beziehungskrise	die	Beziehungskrisen
das	Holonym	die	Holonyme
der	Affenpinscher	die	Affenpinscher
das	Makro	die	Makros
die	Exhumierung	die	Exhumierungen
die	Umweltzone	die	Umweltzonen
die	Kabine	die	Kabinen
die	Kräuterhexe	die	Kräuterhexen
die	Feldmaus	die	Feldmäuse
das	Piercing	die	Piercings
die	Europawahl	die	Europawahlen
der	Feldhase	die	Feldhasen
der	Wissenstransfer	die	Wissenstransfers
die	Blattlaus	die	Blattläuse
die	Tunika	die	Tuniken
die	Explosionsgefahr	die	Explosionsgefahren
die	Fensterscheibe	die	Fensterscheiben
der	Fettfleck	die	Fettflecke
die	Feuergefahr	die	Feuergefahren
der	Hauswirt	die	Hauswirte
die	Tunica	die	Tunicae
der	Lachanfall	die	Lachanfälle
der	Borkenkäfer	die	Borkenkäfer
der	Kampfhund	die	Kampfhunde
die	Strippe	die	Strippen
die	Taucheruhr	die	Taucheruhren
die	Bisamratte	die	Bisamratten
die	Blödheit	die	Blödheiten
der	Draufgänger	die	Draufgänger
der	Beo	die	Beos
der	Pelikanaal	die	Pelikanaale
der	Prachtfink	die	Prachtfinken
das	Brustkreuz	die	Brustkreuze
das	Pektorale	die	Pektoralen
die	Drehtür	die	Drehtüren
das	Pectorale	die	Pectoralen
das	Meristem	die	Meristeme
der	Neonatologe	die	Neonatologen
die	Neonatologin	die	Neonatologinnen
die	Pädiaterin	die	Pädiaterinnen
die	Kolonie	die	Kolonien
das	Stimmzettel-Ergebnis	die	Stimmzettel-Ergebnisse
der	Kopffüßer	die	Kopffüßer
der	Tanzschuh	die	Tanzschuhe
der	Schlagmann	die	Schlagmänner
der	Rückgang	die	Rückgänge
der	Bestand	die	Bestände
der	Maßstab	die	Maßstäbe
der	Teufelsbraten	die	Teufelsbraten
der	Büttel	die	Büttel
der	Schafskäse	die	Schafskäse
der	Kuhmilchkäse	die	Kuhmilchkäse
der	Rohmilchkäse	die	Rohmilchkäse
die	Schädigung	die	Schädigungen
die	Vermerkung	die	Vermerkungen
die	Verhunzung	die	Verhunzungen
die	Kindesetymologie	die	Kindesetymologien
der	Bisamstrauch	die	Bisamsträucher
die	Charta	die	Chartas
die	Abzahlung	die	Abzahlungen
die	Ablöse	die	Ablösen
der	Monolog	die	Monologe
die	Fridatte	die	Fridatten
der	Futon	die	Futons
die	Fliegenklatsche	die	Fliegenklatschen
das	Justizministerium	die	Justizministerien
der	Pöter	die	Pöter
die	Bahnhofsuhr	die	Bahnhofsuhren
das	Peristyl	die	Peristyle
die	Trouvaille	die	Trouvaillen
die	Flatterhaftigkeit	die	Flatterhaftigkeiten
der	Fraß	die	Fraße
der	Gegenbeweis	die	Gegenbeweise
die	Gefangenschaft	die	Gefangenschaften
der	Gesprächsstoff	die	Gesprächsstoffe
der	Klicklaut	die	Klicklaute
der	Overhead	die	Overheads
das	Spülmittel	die	Spülmittel
die	Arekanuss	die	Arekanüsse
der	Argentit	die	Argentite
der	Aphoristiker	die	Aphoristiker
die	Aphoristikerin	die	Aphoristikerinnen
der	Apfelkern	die	Apfelkerne
das	Äpfelchen	die	Äpfelchen
die	Apfelsorte	die	Apfelsorten
der	Spion	die	Spione
die	Yogaübung	die	Yogaübungen
die	Mahnung	die	Mahnungen
die	Zahlungserinnerung	die	Zahlungserinnerungen
das	Abfahrtsgleis	die	Abfahrtsgleise
das	Aflatoxin	die	Aflatoxine
der	Nahkampf	die	Nahkämpfe
der	Nützling	die	Nützlinge
das	Adventslied	die	Adventslieder
der	Adventssonntag	die	Adventssonntage
die	Bouteille	die	Bouteillen
der	Ägyptologe	die	Ägyptologen
die	Ägyptologin	die	Ägyptologinnen
das	Agrarerzeugnis	die	Agrarerzeugnisse
das	Agrarprodukt	die	Agrarprodukte
der	Agrarexport	die	Agrarexporte
die	Agrarreform	die	Agrarreformen
der	Agrarpreis	die	Agrarpreise
das	Achtmonatskind	die	Achtmonatskinder
das	Abendgebet	die	Abendgebete
der	Migrant	die	Migranten
das	Armenviertel	die	Armenviertel
der	Römertopf	die	Römertöpfe
der	Weltmeister	die	Weltmeister
der	Radkasten	die	Radkästen
der	Schofel	die	Schofel
das	Nichtterminalsymbol	die	Nichtterminalsymbole
der	Partylöwe	die	Partylöwen
der	Abfalleimer	die	Abfalleimer
der	Rauchverzehrer	die	Rauchverzehrer
der	Adelstitel	die	Adelstitel
der	Adelsstand	die	Adelsstände
der	Malocher	die	Malocher
die	Malocherin	die	Malocherinnen
das	Adoptivkind	die	Adoptivkinder
der	Aerobier	die	Aerobier
das	Diagramm	die	Diagramme
der	Aerobiont	die	Aerobionten
der	Apatit	die	Apatite
das	Apfelgehäuse	die	Apfelgehäuse
die	Varianz	die	Varianzen
die	Rutsche	die	Rutschen
das	Steuerbord	die	Steuerborde
die	Abschlussarbeit	die	Abschlussarbeiten
